Estabelecimento_ID,PolaridadeTexto,PolaridadeValor,ResumoTexto
ChIJzSvBYhpZzpQRI24qgusn5VI,Positivo,0.3753763521634615,👉🏻 We found out that this is the first Portuguese bistro in SP. To offer a product of poor quality Everything has once in a lifetime...and the last one...which was the case with this restaurant.. Super recommend.. quiet place and great food..... good combination... returning today to try other dishes with delicious dumplings..
ChIJiY8sb6tZzpQRi2tTGcxxWUQ,Positivo,0.4256488095238095,"Sunday in Jose Cafe with bagel&coffee will always be one of my favorite memories.. Good coffee, really poor internet connection. Try the cinnamon + Dulce de Leche, this seems to be unique."
ChIJa1XC_gFZzpQR6ZbaEJ55900,Positivo,0.5161830357142857,"There are two details that make the difference for me: they have sparkling water from São Lourenço (the best there is) and a mini eclair, which satisfies me just right. Good bakery option in the Vila Nova Conceição and Moema region."
ChIJYwEBwJ1XzpQRWrGNAyfOyHo,Positivo,0.3179615534205378,"Staff lacks of training, let""s begin with eye contact and the two words: ""thank you"". Tipp for you guys: add a sign 🚫💻 and get rid of the desks.. My favourite cafe in Sao Paulo."
ChIJ1_uDFb38FAsRkWoZgNBhdnA,Positivo,0.5013948567708333,"Excellent snacks, a delight, hit that hunger on Saturday most closed I remembered them I ordered a hot dog in the pot, what delights very approved God bless each and everyone. Delicious, I loved it and the kidog sauce is sensational 🤤❤️❤️❤️."
ChIJU4b7UqtZzpQRTGccgq_JJWQ,Positivo,0.3029427846459096,"It offers the same options as any other location, but its price is still high. Price is a little high, but the quality and choice of food makes up for it.."
ChIJabMAAKlZzpQRmiHcuY1771E,Positivo,0.3219696669071669,"At Kisetsu they offer fresh fish and good food for a reasonable price, specially on week days, and their menu has all the items you would expect from a good sushi restaurant. The decor is inspired by traditional japanese architecture but there are a few details that look cheap."
ChIJQekODKxbzpQRCbNJDHm5LAE,Positivo,0.4935911305316547,"Ficamos muito animados quando vimos o restaurante abrindo na esquina e fomos unos dos primeiros a jantar lá no tatami. It was an extra from the chef but I just wanted some sashimi so they brought slices as big as beef, one finger thick, one finger wide, could not fit my mouth... God, we were waiting for them to see we didn""t want any more and just take the rest away... And that""s when we were ignored for half an hour and they started to close the restaurant."
ChIJ8wpVIzVYzpQRGP82E0Wjc9g,Positivo,0.1599937608506944,I was in a hurry and the attendants did not deliver my note. And that's why the cuties didn't want to hand over my grade.
ChIJq6p6oD_amwAR0Cmb6kUgFe0,Positivo,0.1599937608506944,I was in a hurry and the attendants did not deliver my note. And that's why the cuties didn't want to hand over my grade.
ChIJ3QoilSRYzpQR1vWdCJ0kKY0,Positivo,0.3810532407407407,"Ok. Ok. quick service, friendly staff, the store is quite small with only 2 tables, there was no place available to sit and have a coffee. There isn't a wide variety of ways to serve it."
ChIJI5G0TnsNxpQRfN5NQXDiVAw,Positivo,1.0,Wonderful sweets! !👏🏻👏🏻👏🏻👏🏻
ChIJWdNCY2umsJQRB8yypZ9aMXw,Positivo,0.5742390873015873,"Clean and very nice place, I will definitely come back.. Highlight for the thousand leaves that I loved so much❤️."
ChIJeW1KK5tZzpQR-Z7D35FgGpU,Positivo,0.3090792410714286,"It""s a great place to have your breakfast including Italian cappuccino, Irish coffee, several cakes like vanilla, Red Vellvet, sandwiches, etc.. Before 10a.m. Difficult to park in the area during busy hours and there is no valet parking service."
ChIJyesOOjZbzpQRkDFW9NMCOIk,Positivo,0.3129065205627706,"Lady at the counter was super nice and helpful.. French bakery with natural fermentation breads, all products very well presented. Environment is small and decorated, just missing the air conditioning for greater comfort in this heat."
ChIJocgmU_RZzpQRWPUVM6aHnOw,Positivo,0.2249142784299034,"Downside- there are only 2 tables ( 1 inside, 1 outside) so it’s mainly take out place. I've eaten many croissants from these new artisanal bakeries spread across SP, but La Boulange's is the best so far!"
ChIJ9YKDgBdYzpQRwOecNXscrg8,Positivo,0.466852195423624,It is definitely a place worth going.. Great pizza and attention with outside tables. Best pizza I had in Sao Paulo.. Super legal!.
ChIJS3smUH9ZzpQRGXtPX_lvbAg,Positivo,0.4208940521284271,The small but comfortable place to have coffee and relax a little. the top part has a bit of almond poodle and i just loved it..
ChIJY3PsVJ1azpQRGdQHFE54LDw,Positivo,0.4254166666666666,"It""s good but a little bit expensive for what you get.. Cozy atmosphere and most of the time with few people."
ChIJ6_wazeZQzpQRfElnUnYcUtQ,Positivo,0.6125,And I really like the first service coffee machines. Best machine!
ChIJXRRQpS1ZzpQRDXGIYlNyndk,Positivo,0.3896800595238095,"I didn't see the lady packing the baguettes, as she was thinking of taking sweet almond bread. I believe that some items are priced a little high, but in most cases, prices are compatible with the quality of the products offered."
ChIJ30hraeFXzpQR1X65hn9OzvU,Positivo,0.5152954545454546,"It's a great place to go during the service's lunch hour (they don't take long to serve the dish), go with friends, for happy hour or a casual lunch. Ask for the house pepper which is VERY good.. Great service and food."
ChIJRaFStX_3zpQRThV2HlXqcU4,Positivo,0.4149899202105084,"Other thing is that despite many waiters there, you need effort to call them. So, I went there almost at 3 and half, as today started to rain out of sudden, even having half hour, and knowing that it would be opened, while choosing what to eat, the manager hurried us instead be welcomed."
ChIJIcbzSZZXzpQRrchVuCOmTuM,Positivo,0.2536179159347872,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJ9-KThDtYzpQRkkwbcRJrwGk,Positivo,0.2536179159347872,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJ1b3-I_5ZzpQRt3SmT8fpi8Y,Positivo,0.2536179159347872,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJJQkuGNVZzpQR1Qx5UVbG1zs,Positivo,0.2536179159347872,"I tend to forget that it is also a bakery where one can buy very good bread. Nevertheless, the only negative comment is that every time we try to get pão de queijo and they are always out of it haha."
ChIJgx608EpYzpQRBtllqI9avlo,Positivo,0.3358854166666666,"Nice decoration, good air conditioning, great music on the first floor. The house constantly give VIP tickets away (no entrance fee)."
ChIJQ3-bzK1WzpQRDLc5bXw4Wpc,Positivo,0.5554568452380952,"The bakery is fantastic and has a pretty large grocery selection as well. Excellent bakery/cafe in Morumbi, great variety of snacks, sandwiches, plates and most importantly, sweets!"
ChIJH6pXT5JZzpQR_19lhyyTY-4,Positivo,0.3264583333333333,"I don't like working out at the gym, but I go hiking with my friends and we've all lost weight in a few days. I'm 68 years old and I drink it hot and also cold, even at my age the results were very fast."
ChIJtTnRlkq5uZQRV2szibPNFRk,Positivo,0.5248484848484849,I had a very good and pleasant experience there. Very expensive and I've eaten others in the city infinitely better.
ChIJgf7HuX9QzpQRuVZb8Ys6DhM,Positivo,0.3813888888888889,"Terrible they offered a provolone cheese sandwich and they gave me mozzarella cheese. Very beautiful, pleasant and cozy place.."
ChIJDTZlRxj2zpQRYjeMomQ0daI,Positivo,0.4125,"Traditional place, at night with lot of heteronormative youngers having date, happy hour and friend’s meetings. I would say that this is a traditional Brazilian Bar."
ChIJMfAmvCZbzpQRH6301mbFzL4,Positivo,0.4279492984693878,"Very good, cozy place to have a wonderful hot chocolate on stressful days kkk I will definitely be back ♥️. The menu is quite varied, including coffees that include mixtures with whiskey (Irish coffee) and gin."
ChIJK1V7c4lbzpQRDE44LnyW-xc,Positivo,0.4117774283008658,"It's a great place to eat at night in Vila Clementino.. Wonderful, receptive and fun service, amazing crepes and the coffee is worth a separate comment, because the coffee taste has no equal!."
ChIJ26F_ILX3zpQRpg7bC96z82I,Positivo,0.4817708333333333,"It is part of Brazilian culture to have snacks and drink ice cold beer over an afternoon-long chat. Off the beaten path, genuine and traditional for those who (as me) grew up in Zona Norte.."
ChIJxd1brrVbzpQRyGBNe4zeyo0,Positivo,0.3126542325085811,"The space is small and it gets a little full especially after lunch with people going there to get dessert. Small place, few seats but very cozy, good music and at the ideal time to talk."
ChIJWz3R7e_3zpQRv3DnEFLTS9E,Positivo,0.2334871794871794,"It took half an hour for us to receive what was ordered at the table. I asked the waiter why he didn't tell me earlier that an item on the dish was missing, and he didn't know how to answer me."
ChIJhxu-OBRZzpQRRk2Bwv_hqC8,Positivo,0.429108195045695,"It is my first time in Brazil Sao Paulo and the place left good impression. I""ve been remote working in Sao Paulo for three weeks now going to different cafes everyday."
ChIJj5IGUxz3zpQRQdEZr1Ou6U4,Positivo,0.6341145833333334,"Delicious snack, the best in the north zone, I will always be there with you, I love it so much.. Wonderful snack, thanks for the amazing service 🧡💙."
ChIJ99SAg05YzpQRbpPmmFrnhLk,Positivo,0.4992943948412698,"I needed to stop for a drink and their Italian soda is delicious. Simply cozy, beautiful organized environment, dishes with excellent diversification for many different tastes and great service."
ChIJJ45OI2hXzpQRXJl5Lij_BSw,Positivo,0.5966145833333333,"Great dining place, Excellent food, very fresh ingredients and kind service, will be back there for sure. Before ordering I asked how much the price will be more or less."
ChIJLWPYIeL3zpQRRVNIvvQ7Tbg,Positivo,0.4505249669312169,"Specialty coffee in the region is really rare, it could only have more infusion styles. I definitely intend to come back more often and try other options."
ChIJ-XCzDeNbzpQR88iE0Iv7hgE,Positivo,0.4660769498771731,"Their all-you-can-eat service is fairly priced for the amount of food you get, I went with my mother and we both left feeling as if our stomachs were going to burst. We also ordered the drinks refills wich had plenty of options and a petit gateau (lava cake) milk shake that was to die for."
ChIJoU3JAmNezpQRI-2wOMJPEY0,Positivo,0.473110119047619,"Little, but is a cool place to know and to prove different bakery options. The right place for a family meeting."
ChIJEyape9D3zpQRqvrahzLve7M,Positivo,0.4435509672619048,"Some of the best chopp I have ever had.. Marques Hamburger has established itself as a traditional burger place in São Paulo and requires no introductions. If you are still hungry after your burguer, all desserts they have is delicious!."
ChIJnSHUSS_2zpQRqEeESQh-US4,Positivo,0.4435509672619048,"Some of the best chopp I have ever had.. Marques Hamburger has established itself as a traditional burger place in São Paulo and requires no introductions. If you are still hungry after your burguer, all desserts they have is delicious!."
ChIJKVJnqxBazpQReldqd4ZMAV0,Positivo,0.6406627747252747,"Portions are small, which is good for the customer to try a bit of each dish. The price per kilo of food is slightly above average for same quality restaurants."
ChIJ1YvDGsRZzpQRhisI0jWDj2A,Positivo,0.637604767917268,I thought it was great how they managed to bring 2 flavors in a single candy! We ordered some Macarons for my wedding and all the guests loved them.
ChIJRfFAPk32zpQRLdq_Jmls010,Positivo,0.2712415996141539,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJE0S6Qtb5zpQR1DpUH6rUPdU,Positivo,0.2712415996141539,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJJyaqP-FYzpQRRoDL--K_dJ4,Positivo,0.2712415996141539,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJgXJWcw7BxokRJQug18HE2xU,Positivo,0.2712415996141539,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJbbohXmhRzpQR7937AaIXfUI,Positivo,0.2712415996141539,"It sounds like there’s some more training that needs to be done for their employees.. Kudos.. Drive thru crowed, mess during pick up the order and missing products.. Td ok. Don't try their milkshake."
ChIJ9QYzCCNRzpQRfDD129kxnP4,Positivo,0.3273811026936027,"Perfect thousand leaves, light, crispy dough, tasty pistachio filling and super well finished. Two mil individual (one traditional and the other pistachio) cost R$56.... A thousand sheets assembled on time."
ChIJe5d1ZMJZzpQRDBPnvPrY0DY,Positivo,0.4479045917913105,"Prices are a little high for what it offers, portions aren""t big, only with the main dish you are not gonna be satisfied, not so many craft beers neither is the wine selection big. This place has similar atmosphere as the NYC meatpacking district, but in Sao Paulo!"
ChIJ_Tr6459FzpQRFOey4KLDeow,Positivo,0.1222786458333333,"Tropeiro without pork rinds and with rice... it looks more like a stir-fry that is sold on the BR381. I placed an order through ifood and, after more than two hours of waiting, the store canceled without giving any explanations, and the order was already on its way."
ChIJm5Pbhsv3zpQR1Ed8m--ds1s,Positivo,0.6064583333333333,"The drinks were better than the burgers, they also make really good Moscow mules.. Fábio is very nice guy and have a great skills ! Really happy time here !."
ChIJkXCcxo1YzpQRKC6ZmCwkEzc,Positivo,0.3874375,"Unfortunately, service was very slow and I found a hair in my dish. For years I dine at the one in Vila Medeiros but this past experience made me re think about their quality standards!"
ChIJGd2l-QH4zpQR231Rg4ruJLk,Positivo,0.91,Very good service.
ChIJMwbG4VJZzpQReTT-tYDCxvU,Positivo,0.4214913194444444,"This bakery came highly recommended and for good reason.. Best breakfast in Sao paulo Amazing. Not only do they produce the best bread in town, but also offer a great service!"
ChIJHykXLbFZzpQRH2-P6Ewsiw4,Positivo,0.3519846126818783,"We had happy hour with customers here, but no food! Excellent attending with many choices of dishes and desserts.. Great desert selection!"
ChIJEchOMJf3zpQRa1N7XuM2dN0,Positivo,0.3516666666666667,"It has parking at the door and a good variety of products. There are also disposables, party items, something about products in general."
ChIJh_c911FazpQRbu4HdZMqgVs,Positivo,0.4160796049188906,"Ok. Ok. Great place in health to have a coffee and eat a.cake with peace of mind. With a few tables, but not many, depending on the hour it can be full."
ChIJ_RL4ZmdXzpQRTVjvYd56_kM,Positivo,0.4900809594671201,They make a good and very sweet Nutella cappuccino if you are into these type of things. Lovely waiting staff who are always willing to help you find the perfect bite and flexibly accommodate those special requests with a smile.
ChIJF5zUT9T5zpQRSSajaXHy2CQ,Positivo,0.6793098958333333,"If you cant finish your food, they offer a doggy pack...Great place. We didn""t even sit up to 5 mins before food was served 😊😊."
ChIJxRFEFEBXzpQRHeWNJX73-4s,Positivo,0.4079110299422799,"shame they allow people to break the law and be standing up without masks. However, if you are willing to spend this amount, it is very worthwhile.."
ChIJM497jDtYzpQRPO5yrikhqTE,Positivo,0.3270912247474747,"I strongly recommend the experience in trying some new coffe tastes.. Love it they are so sweet. It is possible to do a tasting and buy products such as coffee makers, cups, mugs, glasses, among others."
ChIJAQDMvNVZzpQRrwqLrcpWOe4,Positivo,0.4582094494047619,"I’m a Nespresso Lover worldwide and after having an AH-MAZING experience with Wagner at Nespresso Oscar Freire ___Sao Paolo, I had to show up here to say this gentleman offers the most caring, professional, genuine Customer Care EVER!!! I loved it, if you are looking for a Nespresso machine, this is the place, pretty good store with a big showroom and with all options and recently release products,."
ChIJxdt28iPX7JQRRh8m-7Jt_Uc,Positivo,0.0615309665532879,"The place no longer holds that many people and it is very tight to walk or dance, being clear that there were more people than allowed. But I would really like to see if ALL CONSUMPTIONS were actually removed by me, but that didn't happen, detail I'm not from the city and I think it's impossible for someone to consume what was charged in the period of two hours."
ChIJr0zbnftazpQRtGKRlUzN7IQ,Positivo,0.2792888257575757,"A point of attention worth mentioning is that if you stay inside, especially on the first floor, be prepared because the smell of grease will stick to your body and your clothes for a long time lol lol.. They make Hot Roll, Temaki, Sashimi, Sushi, Inarizushi, in addition to the traditional skewers.."
ChIJ60-iUndezpQRALwR7U30jPE,Positivo,0.4742183294772187,"You can see that the boss does everything with a lot of love. We opted for the chef's recommendation, and it was an excellent choice."
ChIJOSnrkudQzpQRLvsGnyS9JCs,Positivo,0.3009875682043651,"And despite not having charged for the ice cream, in addition to being rude, he didn't even apologize, a 'I'm sorry', nothing, we left looking like we were acting in bad faith. We didn't charge him and I was going to pay anyway, but the hair-eating situation was bad and the customer service managed to be even worse."
ChIJU54xWDFazpQRqLTeoDuL63w,Positivo,0.2940104166666666,"Buffet show!. I had lunch at the place, I took eggplant that was hard and burnt, and bitter, I notified the girl when I went to pay that it was in those conditions, she simply said that it was roasted, I thought it was a disgrace, I informed her that it is not cheap, it should have quality, she does not apologize, ignored disrespect."
ChIJuQo-2VFYzpQReahyg8RHnmY,Positivo,0.2316239316239316,"The attendant makes numerous excuses about the unavailability of raw material and only promises to return with at least one satisfaction and does not even do that. Great product but confusing and inoperative store, at the expense of inability.."
ChIJ1TA1tS5XzpQR1uO2uXr59kM,Positivo,0.4013938492063492,"Nice atmosphere combined with good food and a lot of alternatives to meat. The frape cake my husband ordered was good, that's why I gave it a few stars."
ChIJpWxDPZf3zpQR2o9MJ2AL7Ec,Positivo,0.3563293650793651,"Sad after so many years.. Today, September 7th, 2021, I bought two pots of ice cream, it was a big disappointment. For more than 20 years I ate at a million and always had quality but today it has dropped from 10 to 0..."
ChIJexAT47D3zpQREqU34EvMJp0,Positivo,0.4345703125,Top. Show
ChIJ2_s3giL3zpQRCwtHneq7eic,Positivo,0.2213352037863757,"It literally was one of the best meals I’ve ever had in my life. Extremely slow service (more than 40 minutes for a dish to come out, and only after being charged); unprepared waiters (do not know the menu, meats); very restricted menu; uncomfortable environment as it was 33⁰C outside and all air conditioners off (customers fanning themselves)."
ChIJDX3YdcRZzpQRBcLG7L16b8k,Positivo,0.4666145833333333,While in Sao Paulo I boycott Starbucks do to their labor and marketing practices. They are a little more expensive but their use of chocolate(extremely decadent) in coffee and there various pastries is well worth it.
ChIJJWX0yWdXzpQRAoSJuBGp6gg,Positivo,0.3828125,"As almost all other Ofners, the food (regular and deserts) was amazing! Customer service is excellent.. Like always the best place for delicious , fresh, sweety and salty small meals"
ChIJncRKCXdRzpQRB3lTZCO37p4,Positivo,0.6624900793650793,"They always have several options, different flavors, and a variety of prices too. Great taste, I can always stop by to bring home a delicious dessert."
ChIJyx_lh65bzpQRHo8chdPNZfA,Positivo,0.5419444444444445,Really worth it for an innovative and promising brand so recent in the market environment. The varieties of ice cream are huge and I never noticed or missed any product.
ChIJSfiCgplZzpQRtiuYwQKpfEc,Positivo,0.5706249999999999,"This is a good place for Lunch, with barbecue options and a honest self service buffet.. Good place, good kitchen. Very nice place to lunch, the grill is awesome."
ChIJx4XhvZBYzpQRsStcbe81j8E,Positivo,0.5241127232142857,"The servers were very kind and paid attention to all our needs. The service is very good.. Great food and service, there was an one hour wait for a table for two though"
ChIJTe5ow6pZzpQRPODse_dsL5Q,Positivo,0.5104654947916667,"A great option in the old downtown of São Paulo, good prices and good variety on small meals.. Clean but pricey. R$7 for a cafe media - medium size coffee!!!!9."
ChIJy9S3ZFxXzpQRxjAueUzulDw,Positivo,0.1709398674242424,"If you want to take the ice cream home, they offer a 1.5l pot. Very tasty ice cream and popsicles, with several classics, such as sundaes, banana splits, milkshakes."
ChIJ6YQdCZyXpgARJxtWbmE5ysU,Positivo,0.4497834746272246,I was at Mercado Novo Saturday night and ordered Ortiz's Loin sandwich with guacamole for the first time. I noticed that orders are often taken out of order to optimize assembly time...
ChIJ_xM2eFf3zpQRUfspzIfvWys,Positivo,0.4016171875,"Other units should mirror the management of this unit, here's a tip for the Center Norte Unit, which was supposed to be at the head of almost all of them.. My name is wesllany I was present last week at Outback do Tucuruvi where I was attended by Mayara who was excellent in her role and I am here to honor her work with great competence, continue to be this wonderful person, attentive, proactive, dedicated in what she does so many qualities that I'll spend the whole day talking about her for the few hours I was there, I came to this conclusion, not forgetting Fabrício who was also excellent, charismatic and quick in service, not to mention that my daughters loved the place, had fun with all the employees who were present there. On site, we ordered the promotional happy hour (in 2022) and everything was delicious!."
ChIJH1jNCP5PzpQRVGQUcXmYoig,Positivo,0.1758333333333333,"Bad service, terrible experience.. Frustrating due to Q code download for menu but the servers were friendly.. Horrible customer service. Very kind waiters, good for celebrating birthdays."
ChIJT9ZNlPP_zpQRxrfVky6DRRE,Positivo,0.3558681972789115,"The service at this unit is top notch and Cassia was largely responsible for that, pure sympathy!. Fantastic I loved the meal, service note 10 they were super attentive to us, everything very clean and organized, cozy atmosphere."
ChIJAQBk4MFCzpQRZMwfvy0e0Xo,Positivo,0.4665178571428571,Terrific place but be prepared to spend money. Wine menu is quite large.
ChIJSXI2nolZzpQRlNnOy4x6QV4,Positivo,0.4906372863247863,"All is well presented in linen covered tables, fine glassware and decent quality cutlery. All said, it was a great experience for a place that is not renowned and alone in an area full of bars and pubs but not nice restaurants per se."
ChIJPZ_iuTJYzpQRxC3-CJjKL9g,Positivo,0.3257961309523809,"They do not have a lot of exotics such as fresh coconut water or caldo de cana which are local treats. Since we didn""t know the Portuguese and they didn""t know English :) ordering was a little confusing, but we survived.. A must when in São Paulo !"
ChIJbaZYhIdBzpQRJ3Oafmuo9b4,Positivo,0.3388345797720797,"The ones working there are amazing, fast and really helpful but is noticeable that they should hire more people as when the restaurant floor is near its capacity,  they struggle to keep momentum. There is a good selection of different cakes, pastries and other snacks."
ChIJrUy18LvDpgARcMBJQ7HG5T4,Positivo,0.5896296296296296,The breads are good and maybe the cheapest bread in Betim.. Good hygiene great service. Top staff and sensational products..
ChIJIzLv6HxnzpQRYYgMXZHYkGE,Positivo,0.4438423005565862,"Best bakery in the neighborhood, clean, full of delicious and quality crazy things, I highly recommend ❤️😻❤️😻. And when I tried the cheese bread from Padaria Doce Villa, that delicious memory immediately came to mind!"
ChIJmz3ITSn2zpQRxvOx13Gno-M,Positivo,0.3274305555555555,"Not cheep place, but food very tasty and staff very polite. Good variety.. Heard a lot about this place but it""s just any other bakery."
ChIJYVPG__D3zpQRi5jl95D2-P8,Positivo,0.501875,"For delicious food (breakfast or lunch) - this is the place to go ! Great juices, espresso, toast with egg is the best and of course pao de queijo !"
ChIJyRb7ENZZzpQR2QbqPYdsNL4,Positivo,0.3655228336478336,"As it""s not cheap like the typical brasilian lunchonetes, crowd who comes here is medium-high class. There""s a great variety to eat or take away from soups of the day, sandwiches, salads, salgados and more."
ChIJMcnvdSz4zpQRSx9N7AZrXIE,Positivo,0.3249652777777778,"The buffet at lunch time is huge, many options of salad and meat. I""d.loved.that and this one is a little crowded In the rush hour."
ChIJ6yq6vepezpQRoEa7FS5Vbyc,Positivo,0.538125,"Excellent service, affordable prices, wonderful coffee.. Ok. High quality food and nice treatment. The place is often crowdy, there's not many seats, there are a lot of snacks and breads, the price is a bit expensive."
ChIJrxfDO-r1zpQRZR9fQAcUAaQ,Positivo,0.6633333333333333,"Cleanliness ten, very good bread, the dreams they make are wonderful. Fresh and delicious but there has already been a change of owners this year from 2020 to 2021 but it's worth it just to eat in a nice, family-friendly place"
ChIJNU1mYLtZzpQRLqJPglPsy24,Positivo,0.4515745132688492,"I went for coffee: one thing was more delicious than the other. There I ask them to make a cheese bread stuffed with scrambled egg which is very top, I add a little olive oil (actually, they only use top) and it is simply too much."
ChIJYyhKFfbv3JQRsDvNn_Fs46I,Positivo,0.630625,"Delicious order, my son loved the cake and we are also grateful for the commitment.. Hmmmm, what to say about your delicacies, I've been a customer for years, I'm suspicious of talking about it, but I haven't found French bread or water in another pani, crispy and fresh just like your Márcia, the wonderful cheese bread, cake always fresh our taste, me my daughters, my grandchildren, husband and sons-in-law are all Padaria Doce de Leite👏🏻👏🏻👏🏻👏🏻♥️♥️♥️. I want to tell you here, the cake made with dulce de leche, made with love, you eat a piece and repeat it several times, because it is divine, delicious, etc......"
ChIJE-QDyIhzx5QR_U3NM6EF_jI,Positivo,0.5906640625,"Very good place I recommend We were well attended. Suspicious to say, but I love salty, sweet, bread and cakes..."
ChIJx2pOPCtlzpQRl16KXeT9ey8,Positivo,0.375,Top. Top.
ChIJK13v0ctQzpQR0e95Lhan-cU,Positivo,0.4396874836831662,"They also offer other various breakfast combinations to satisfy you depending on your level of hunger, which are delicious and very affordable as well. The other great things about this place is their coffee offerings - plenty of creations all served with a nice presentation."
ChIJwaLNxXlXzpQRYMrrV778BMM,Positivo,0.4516728766025641,"The menu is really extensive, and between eggs, toasts, sandwiches, cakes, bowls, smoothies,  juices, coffee - you’d want to try it all. I had too much breakfast so took a piece of chocolate pie home which turned out to be delicious!"
ChIJo2g_DDlYzpQRcYCzmfUmAgI,Positivo,0.4369791666666666,"I took a disposable cup to give to the homeless person who just wanted a cup of coffee, unbelievable that I was charged for this feat, and the employees did their best to remove it and didn't even give basic help. Simple, but very well served, a bit of everything, including natural juices."
ChIJtw0FD3M1zJQRpuqVuJGsKCo,Positivo,0.28125,"Good attending from their employees.. Ok. Basic breadstore with lunch menu and drinks, mostly soft drinks and beers.. Show."
ChIJby1zFqpbzpQR7gDkjIhTAJ0,Positivo,0.5354846681096681,"Excellent service, very tasty açaí and well prepared! Their açaí is delicious, and there are plenty of complements to choose from."
ChIJEYSYGaD3zpQRXkDAsjvhpGs,Positivo,0.3750955590569561,"I chose to pick up items from the menu and the expense was around 150 Including: house iced tea, sparkling water, orange juice, coffee with milk, 2 toasts and an omelette.. We were 4 people on a Friday. They do not have parking, but it is possible to park on the street."
ChIJDZUtf_-apgAR2mJf2ebj7Os,Positivo,0.4719872271825396,Unfortunately I didn't have a good experience at Papa Tudo Sanduíches. Again I asked her if any sauce was put on the sandwich and she said no.
ChIJx3p2z9hwK4cRs9csTzqkRhU,Positivo,0.4846447736291486,"They also have a bunch of other delicious items like specialty coffee/drinks and gelato.. OMG, y""all! They were all amazing, fresh and creamy but I think salted caramel was the best."
ChIJ1_rrIPD8zpQR-Bj9E3CHCPQ,Positivo,0.7816666666666666,"Wonderful pastry, super stuffed from end to end, quick, warm inside perfect.... Very good"
ChIJsUvtjMRZzpQRIV9yNjTkbUE,Positivo,0.5084003985432557,"Great for those who leave the club with that early morning hunger! Indispensable to know.. My god, the pastel is sensational if good."
ChIJ1a4YOIddzpQRtvGf6xQAQog,Positivo,0.3195529513888889,There are some improvements to get public attention.. Definitely the most stuffed and tastiest pastry!!! It doesn't even compare to the traditional fair pastry (full of wind)!
ChIJvftKA1X2zpQRtUqtDljUFnQ,Positivo,0.3377607266865079,"Pastelaria Raiz... Savouries that are good to see, pay for and especially eat... I always buy the savory minis for parties, I really like them; But today we went to eat meat pastry with special cheese, which by the way was very stuffed, they are to be congratulated!!!!"
ChIJ872Ut5cDz5QRLv59gvTcrXA,Positivo,0.3960416666666667,"I highly recommend and will be back more often. I work in the region and yesterday was the first time I chose Pati Piva for coffee, and it has already become my favorite ❤️."
ChIJl0HiyTpZzpQRjRagxigN9tM,Negativo,-0.1783232118758434,"A customer since the first store on Alameda Jau, I have never been served with such carelessness. Comfortable place, but just looking at it didn't make me feel good (the snacks)."
ChIJFdTuiAJZzpQRM9SqJGU_oMw,Positivo,0.4040972222222222,"Slow service, even when you are the only customer. Simply wonderful, all sweet and savory dishes are excellent."
ChIJJXMcJlpYzpQReBaAjwFeXDI,Positivo,0.6164305555555556,"After a full morning of shopping here is an excellent place to recharge. Meals are served on the ground floor, but there is a mezzanine with more tables and bathrooms.."
ChIJvfGnYkpZzpQRFVEXt3teQaE,Positivo,0.5204413104256854,Maybe they forgot to leave it out of the fridge for more time? The ideal neighborhood coffeeshop to relax a bit while exploring Avenida Paulista.
ChIJ59d5yl73zpQRagP7VTI7P6E,Positivo,0.545094696969697,"The Eggs Benedict were perfect and my roast beef sandwich in ciabatta bread was delicious. The venue still follows COVID-19 prevention measures, with alcohol in 70% gel on all tables for customers."
ChIJyTsbJ1hYzpQRFyIfdg7qRFs,Positivo,0.5717230902777778,"A great meal, top homemade food and the quantity is very worth it. Here's an exceptional restaurant... simple and efficient... semoew full... always a generous portion.... A very good lunch, excellent service not to mention the price, when you are in the center of São Paulo do not stop looking!!!."
ChIJ5W7Lq0BXzpQRhmW2vie4BuM,Positivo,0.1853898237179487,"Awesome food, very stylish food great flavor, I really enjoy the cocktail with azimed and the pizza of tuna is awesome, great combination of flavored, cuzy place recommend to 100%. This is one of the worst experiences I’ve had in a long time."
ChIJWYtgBtdZzpQRP0GVQYNmskY,Positivo,0.4959832875457876,"Slowly,delay to pay attention when we call,the account came wrong twice! Great service and cozy setting, but the portions are too small for their price."
ChIJO7qpSgxKzJQR9I4HI4G4ugA,Positivo,0.3788727678571428,"Very good atmosphere, food was great, kids love the ball pool. They are not prepared for a large amount of customers."
